user_id,plan,signup_date,churn_date,monthly_fee,country
3984,Basic,2023-10-26,,199,US
3985,Premium,2023-07-07,,799,Australia
3986,Premium,2023-02-26,2023-05-13,399,India
3987,Basic,2023-07-18,2023-02-06,399,US
3988,Standard,2023-01-17,,399,Germany
3989,Basic,2023-10-15,,799,
3990,Premium,2023-02-24,2023-07-13,199,India
3991,Basic,2023-09-26,2024-03-24,,Australia
3992,Basic,2023-10-30,,799,Australia
3993,Premium,2023-03-28,,399,
3994,Basic,2023-11-14,,399,
3995,Standard,2023-01-29,2024-03-25,399,Germany
3996,Basic,2023-01-22,2024-01-30,199,India
3997,Basic,2023-11-17,2023-11-02,199,Germany
3998,Basic,2023-10-12,2023-03-20,,Australia
3999,Standard,2023-02-17,,399,US
4000,Basic,2023-01-05,,199,US
4001,Standard,2023-09-07,,799,UK
4002,Premium,2023-06-12,,399,Australia
4003,Premium,2023-07-21,2023-05-06,199,Australia
4004,Basic,2023-04-11,,399,Germany
4005,Basic,2023-03-12,,399,UK
4006,Basic,2023-06-12,,199,
4007,Basic,2023-06-22,2023-03-30,,UK
4008,Basic,2023-05-21,,199,India
4009,Standard,2023-05-18,2023-09-18,399,Germany
4010,Basic,2023-03-07,2023-07-26,199,
4011,Basic,2023-07-17,,399,
4012,Basic,2023-11-24,,199,US
4013,Standard,2023-08-16,2023-04-30,199,India
4014,Basic,2023-10-08,2023-11-08,799,UK
4015,Standard,2023-06-21,,199,US
4016,Basic,2023-11-12,2023-03-07,799,Australia
4017,Premium,2023-02-09,,399,Germany
4018,Premium,2023-01-07,2023-07-20,,UK
4019,Basic,2023-06-23,2023-06-05,399,Australia
4020,Basic,2023-05-31,,199,
4021,Basic,2023-07-30,,199,UK
4022,Basic,2023-10-29,2023-11-25,799,US
4023,Standard,2023-03-27,,799,India
4024,Premium,2023-09-10,2024-01-20,199,US
4025,Standard,2023-01-21,2023-08-22,399,Germany
4026,Premium,2023-09-14,,399,Germany
4027,Basic,2023-02-02,,,UK
4028,Basic,2023-09-17,,799,US
4029,Standard,2023-08-22,,,India
4030,Basic,2023-01-03,,799,
4031,Standard,2023-12-13,,799,Germany
4032,Basic,2023-11-04,2023-11-15,199,India
4033,Basic,2023-08-15,2024-01-21,799,Australia
4034,,2023-10-11,,399,UK
4035,Basic,2023-03-11,,,India
4036,,2023-11-09,,399,UK
4037,,2023-12-30,,199,Australia
4038,Premium,2023-09-11,,399,India
4039,Standard,2023-05-24,2023-05-07,399,India
4040,Standard,2023-01-24,,199,
4041,Premium,2023-08-22,,199,Australia
4042,Basic,2023-11-29,,399,US
4043,Standard,2023-06-24,2023-09-25,199,India
4044,Standard,2023-11-28,,199,
4045,Basic,2023-11-21,,199,India
4046,Basic,2023-12-23,,799,
4047,Basic,2023-06-08,,799,Germany
4048,Standard,2023-12-14,,199,US
4049,Premium,2023-12-14,,799,India
4050,Basic,2023-10-13,,399,Australia
4051,Premium,2023-01-18,2023-07-22,199,UK
4052,Standard,2023-02-13,,199,Australia
4053,Premium,2023-06-04,,399,US
4054,Standard,2023-12-21,,399,Germany
4055,Premium,2023-08-19,2023-11-27,799,Germany
4056,Basic,2023-11-12,,199,Germany
4057,Premium,2023-08-13,2023-04-28,199,
4058,Basic,2023-08-05,2024-03-04,,Australia
4059,Premium,2023-02-25,,199,UK
4060,,2023-01-31,2024-01-16,399,UK
4061,Basic,2023-12-23,2023-02-16,199,
4062,Basic,2023-02-28,,199,India
4063,Premium,2023-12-19,2023-06-19,199,
4064,Basic,2023-08-23,,199,UK
4065,Premium,2023-04-17,2023-10-11,199,UK
4066,Basic,2023-07-10,,199,India
4067,Basic,2023-01-18,,399,Australia
4068,,2023-08-14,,399,Australia
4069,Standard,2023-06-16,2023-11-04,199,US
4070,Premium,2023-03-12,2023-06-30,799,Australia
4071,Basic,2023-12-28,2024-01-11,199,Germany
4072,Standard,2023-02-23,,199,Germany
4073,Standard,2023-09-02,,399,US
4074,Standard,2023-12-16,2023-12-30,399,UK
4075,Standard,2023-03-17,2023-06-19,399,US
4076,Standard,2023-02-04,2023-05-24,199,India
4077,Basic,2023-09-24,,799,US
4078,Basic,2023-11-13,,399,US
4079,Premium,2023-10-27,,199,
4080,Basic,2023-05-01,,199,Germany
4081,Standard,2023-11-20,,799,India
4082,Basic,2023-01-25,2023-04-08,399,
4083,Standard,2023-06-09,2024-01-31,199,India
4084,Standard,2023-03-25,,199,US
4085,Basic,2023-04-24,,199,
4086,Basic,2023-08-11,,399,
4087,Basic,2023-06-15,,799,India
4088,Standard,2023-07-10,,199,India
4089,Premium,2023-06-24,,199,Australia
4090,Basic,2023-01-01,,799,India
4091,Standard,2023-08-17,,399,
4092,Basic,2023-03-27,2023-07-28,399,UK
4093,Standard,2023-03-03,,199,India
4094,Premium,2023-11-16,,399,Germany
4095,Basic,2023-07-25,,399,Australia
4096,Standard,2023-04-15,,199,Germany
4097,Basic,2023-11-14,,,Germany
4098,Basic,2023-10-18,2023-06-04,799,UK
4099,Basic,2023-09-07,,399,Australia
4100,Basic,2023-01-13,2024-03-02,399,US
4101,Standard,2023-06-12,,399,
4102,Basic,2023-02-12,,199,
4103,Standard,2023-04-21,2023-12-09,199,India
4104,Basic,2023-07-24,2023-12-07,799,
4105,Basic,2023-09-13,,399,UK
4106,Standard,2023-11-03,,799,
4107,,2023-05-24,2024-01-03,199,UK
4108,Basic,2023-05-26,,399,US
4109,Premium,2023-10-28,,399,UK
4110,Standard,2023-06-13,2024-01-28,399,US
4111,Standard,2023-06-18,,799,US
4112,Standard,2023-10-25,,,US
4113,Basic,2023-08-21,,199,UK
4114,Basic,2023-09-28,,199,US
4115,Standard,2023-03-01,2024-03-17,199,UK
4116,Basic,2023-10-23,2024-01-23,399,Australia
4117,Premium,2023-08-23,2023-09-20,199,US
4118,Basic,2023-06-14,,399,UK
4119,Basic,2023-07-13,,199,UK
4120,Standard,2023-08-22,,399,UK
4121,Basic,2023-07-02,,799,India
4122,Standard,2023-11-29,,399,India
4123,Standard,2023-08-20,,399,US
4124,Premium,2023-12-27,,199,
4125,Premium,2023-04-17,2023-06-26,199,Australia
4126,Standard,2023-08-11,2023-05-21,399,
4127,Standard,2023-03-21,,399,US
4128,Premium,2023-08-22,,799,Germany
4129,Basic,2023-07-03,,799,Germany
4130,Basic,2023-07-04,,799,Australia
4131,Basic,2023-05-14,2024-01-28,199,Australia
4132,Basic,2023-08-08,,399,Australia
4133,Standard,2023-10-15,,199,India
4134,Standard,2023-12-30,,199,India
4135,Standard,2023-07-21,,199,Germany
4136,Basic,2023-05-26,,199,Australia
4137,Standard,2023-11-20,,199,UK
4138,Basic,2023-05-07,,399,
4139,Standard,2023-05-15,,,Germany
4140,Standard,2023-04-24,,199,Australia
4141,Basic,2023-09-21,2024-01-23,799,UK
4142,Basic,2023-03-05,2023-09-25,199,Australia
4143,Basic,2023-05-15,2023-02-02,199,US
4144,Premium,2023-02-10,2023-08-29,399,UK
4145,Premium,2023-10-23,,399,
4146,Standard,2023-01-03,,199,US
4147,Basic,2023-07-13,2024-03-09,199,India
4148,Basic,2023-04-20,2023-02-24,399,Germany
4149,Standard,2023-08-09,2023-12-27,199,Australia
4150,Premium,2023-01-04,,399,Germany
4151,Basic,2023-09-01,,399,
4152,Basic,2023-06-15,,199,Australia
4153,Standard,2023-01-26,,799,US
4154,Basic,2023-01-17,2023-08-02,199,UK
4155,Basic,2023-08-04,,399,UK
4156,Basic,2023-04-02,2023-04-01,799,Australia
4157,Standard,2023-01-31,,,US
4158,Premium,2023-07-24,,399,Australia
4159,,2023-07-26,,399,Australia
4160,Standard,2023-04-17,,199,Australia
4161,Standard,2023-05-26,,399,UK
4162,Basic,2023-04-11,2023-06-02,399,
4163,Standard,2023-11-14,2023-03-26,199,Australia
4164,Basic,2023-08-29,,799,UK
4165,Standard,2023-09-04,,199,India
4166,Basic,2023-06-12,2023-07-12,799,US
4167,Basic,2023-06-22,,799,India
4168,Basic,2023-02-04,,399,Australia
4169,Basic,2023-10-11,,399,UK
4170,Basic,2023-12-25,,199,US
4171,Basic,2023-12-24,,,Germany
4172,,2023-01-21,,199,US
4173,Basic,2023-11-04,,399,US
4174,Standard,2023-06-12,,399,Australia
4175,Premium,2023-04-07,,799,India
4176,,2023-11-03,,799,India
4177,Standard,2023-12-05,2023-08-05,399,Germany
4178,Premium,2023-02-24,2023-03-10,199,Australia
4179,Basic,2023-11-29,,199,US
4180,Basic,2023-05-07,,199,
4181,Basic,2023-07-12,,799,India
4182,Standard,2023-08-31,2023-08-03,399,India
4183,Standard,2023-12-15,2023-04-23,799,UK
4184,Basic,2023-03-29,,399,US
4185,Basic,2023-12-02,2023-08-13,399,Australia
4186,Standard,2023-08-03,2023-03-05,199,India
4187,Basic,2023-04-02,,199,Australia
4188,Standard,2023-10-30,2023-05-23,199,US
4189,Standard,2023-08-23,,399,US
4190,Standard,2023-07-03,,199,India
4191,Premium,2023-02-07,2024-03-11,399,Germany
4192,Premium,2023-05-19,,399,Australia
4193,Standard,2023-07-14,,399,Australia
4194,Standard,2023-01-15,,199,UK
4195,Standard,2023-09-14,,199,US
4196,Basic,2023-05-15,,199,US
4197,Basic,2023-01-01,,399,India
4198,Basic,2023-02-18,,199,India
4199,Basic,2023-04-06,,799,India
4200,Standard,2023-07-20,2023-09-17,799,UK
4201,Premium,2023-01-26,2023-11-09,199,Germany
4202,Basic,2023-12-09,2024-03-10,399,India
4203,Basic,2023-08-23,,399,India
4204,,2023-12-15,2023-11-13,399,
4205,Basic,2023-09-01,,199,India
4206,Standard,2023-12-24,,199,UK
4207,Standard,2023-11-23,2023-07-04,199,Australia
4208,Standard,2023-12-17,,199,Germany
4209,Basic,2023-02-20,,799,Australia
4210,Basic,2023-03-22,2023-07-14,399,
4211,Basic,2023-02-05,,799,US
4212,Standard,2023-03-08,,199,US
4213,Standard,2023-05-09,,199,India
4214,Basic,2023-06-04,2023-07-31,399,
4215,Standard,2023-09-02,,199,Australia
4216,Premium,2023-04-21,,199,UK
4217,Basic,2023-06-17,,399,Germany
4218,Standard,2023-05-22,2023-09-26,199,Australia
4219,Standard,2023-12-22,,399,
4220,Basic,2023-07-16,,199,
4221,Basic,2023-04-19,,399,Australia
4222,Standard,2023-03-20,,799,Germany
4223,Premium,2023-06-10,,199,Australia
4224,Premium,2023-01-19,,799,Australia
4225,Standard,2023-05-07,,399,Germany
4226,Standard,2023-07-24,,799,UK
4227,Basic,2023-01-29,2023-06-16,199,
4228,Standard,2023-07-26,,399,Germany
4229,Standard,2023-10-07,,199,India
4230,Basic,2023-05-31,2024-01-04,799,India
4231,Standard,2023-08-28,,399,India
4232,Standard,2023-09-23,2024-03-25,399,India
4233,Basic,2023-07-01,,799,US
4234,Premium,2023-04-15,,199,UK
4235,Basic,2023-08-24,2023-10-23,199,US
4236,Basic,2023-06-22,,399,Australia
4237,Basic,2023-06-07,2023-08-05,399,Australia
4238,Premium,2023-06-21,,199,Germany
4239,Standard,2023-11-07,,399,India
4240,Basic,2023-06-06,,,Germany
4241,Standard,2023-09-15,2023-03-11,399,Australia
4242,Basic,2023-06-13,2023-12-06,199,India
4243,Premium,2023-05-27,,199,
4244,Standard,2023-06-03,,,UK
4245,Basic,2023-02-07,2023-07-16,399,Australia
4246,Premium,2023-05-11,2024-02-25,799,
4247,Basic,2023-12-24,2023-10-17,199,Germany
4248,Basic,2023-09-12,,399,
4249,Standard,2023-07-27,,399,Germany
4250,,2023-04-05,2023-06-22,199,Australia
4251,Basic,2023-12-14,,399,US
4252,Basic,2023-11-23,2023-08-22,399,UK
4253,Basic,2023-06-20,,399,
4254,Standard,2023-09-07,,799,
4255,Basic,2023-07-09,,799,Australia
4256,Standard,2023-07-18,,799,Australia
4257,,2023-08-09,,799,Germany
4258,Standard,2023-01-24,,399,India
4259,Basic,2023-09-01,,199,India
4260,Basic,2023-11-20,,799,India
4261,Basic,2023-05-08,2023-07-25,399,Germany
4262,Premium,2023-04-03,,199,India
4263,Basic,2023-10-27,,399,Australia
4264,Basic,2023-05-13,2023-10-19,199,US
4265,Standard,2023-02-24,2023-10-09,399,US
4266,Basic,2023-06-07,,199,US
4267,Standard,2023-01-29,2023-12-25,199,India
4268,Basic,2023-07-30,,,US
4269,Premium,2023-06-03,,799,
4270,Premium,2023-10-20,,799,India
4271,Standard,2023-08-10,,399,
4272,,2023-04-25,,799,Australia
4273,Basic,2023-06-07,,799,
4274,Standard,2023-09-16,2024-03-24,399,Australia
4275,Standard,2023-09-08,,,Germany
4276,Standard,2023-05-02,2023-08-18,199,Germany
4277,Basic,2023-10-26,2023-08-17,799,
4278,Basic,2023-09-20,,199,UK
4279,Basic,2023-02-18,2023-08-14,399,Australia
4280,Basic,2023-11-25,,199,India
4281,Basic,2023-10-24,2023-12-10,399,UK
4282,Standard,2023-12-28,2023-04-17,399,Australia
4283,Basic,2023-03-18,2023-02-18,,India
4284,Basic,2023-05-07,2023-04-02,,Australia
4285,Standard,2023-07-16,,,Australia
4286,Standard,2023-08-09,,199,India
4287,Premium,2023-04-01,,,Australia
4288,Standard,2023-01-08,,399,Australia
4289,Basic,2023-02-01,2023-12-23,799,Australia
4290,Premium,2023-11-16,,199,Germany
4291,Standard,2023-09-26,2024-02-28,399,US
4292,Basic,2023-07-10,,,Australia
4293,Standard,2023-12-15,,799,India
4294,Premium,2023-06-12,,399,
4295,Basic,2023-03-02,,799,Australia
4296,Basic,2023-09-21,,199,Germany
4297,Basic,2023-10-12,,399,Germany
4298,Basic,2023-04-05,,399,
4299,Basic,2023-02-10,2023-11-07,199,Australia
4300,Standard,2023-05-29,,199,UK
4301,Basic,2023-07-23,,199,
4302,Premium,2023-09-24,,399,US
4303,Premium,2023-01-02,2023-10-07,199,India
4304,Standard,2023-06-27,,399,India
4305,Premium,2023-07-13,,199,India
4306,Basic,2023-12-02,,399,India
4307,Standard,2023-07-15,2023-09-14,399,Germany
4308,Standard,2023-12-09,,399,US
4309,Premium,2023-09-06,,399,Australia
4310,Premium,2023-07-31,,399,Australia
4311,Basic,2023-06-02,,199,UK
4312,Premium,2023-06-07,,799,Australia
4313,Basic,2023-12-28,2023-06-06,199,US
4314,Premium,2023-05-19,2023-03-29,199,Australia
4315,,2023-08-09,,399,Germany
4316,Basic,2023-09-30,,199,
4317,Standard,2023-06-03,2024-03-14,799,Australia
4318,Basic,2023-09-06,,199,India
4319,Basic,2023-10-06,,399,India
4320,Standard,2023-10-31,,199,
4321,Standard,2023-10-03,2024-02-10,199,India
4322,Premium,2023-01-02,2023-08-22,199,India
4323,Standard,2023-03-29,,799,Germany
4324,Standard,2023-10-14,,,Germany
4325,Premium,2023-05-10,,399,Germany
4326,,2023-03-19,,799,Australia
4327,Basic,2023-09-17,,399,
4328,,2023-08-29,,,India
4329,Basic,2023-05-21,,799,UK
4330,Premium,2023-08-16,,199,
4331,Basic,2023-06-12,,399,UK
4332,Basic,2023-08-24,2023-09-30,399,India
4333,Basic,2023-05-08,,199,US
4334,Standard,2023-07-19,2024-02-01,199,
4335,Basic,2023-01-31,,799,Australia
4336,Basic,2023-05-18,,799,UK
4337,Standard,2023-01-21,2023-12-28,799,
4338,Premium,2023-08-22,,,
4339,Basic,2023-07-21,,799,Germany
4340,Basic,2023-10-06,,199,US
4341,Basic,2023-05-11,2023-12-22,199,Germany
4342,Basic,2023-05-28,,199,US
4343,Premium,2023-01-29,2023-10-09,199,US
4344,Premium,2023-12-27,2024-02-28,199,Australia
4345,Standard,2023-11-04,2023-12-18,399,
4346,Basic,2023-06-11,2024-02-10,799,Germany
4347,Premium,2023-12-23,,799,Germany
4348,Standard,2023-12-06,,399,UK
4349,Premium,2023-03-02,,799,
4350,Standard,2023-05-05,,399,India
4351,Premium,2023-03-12,2024-03-14,799,India
4352,Standard,2023-11-22,,399,UK
4353,Basic,2023-12-30,2023-08-17,199,US
4354,,2023-08-31,,799,UK
4355,Standard,2023-09-06,,199,UK
4356,Standard,2023-08-09,2024-01-08,399,Germany
4357,Basic,2023-01-21,,199,UK
4358,Standard,2023-03-23,2023-09-27,399,US
4359,Standard,2023-12-10,,,India
4360,Basic,2023-01-10,2023-06-18,199,Australia
4361,Basic,2023-01-12,,799,
4362,Standard,2023-09-20,2023-06-01,199,UK
4363,Premium,2023-05-25,,199,
4364,Standard,2023-07-11,,199,UK
4365,Basic,2023-09-07,,799,
4366,Standard,2023-04-24,,199,Germany
4367,Basic,2023-01-26,,399,Germany
4368,Basic,2023-09-28,,199,
4369,Basic,2023-02-02,2024-03-25,199,UK
4370,Basic,2023-03-03,2023-03-20,799,UK
4371,Basic,2023-08-17,,199,US
4372,Basic,2023-10-30,,199,India
4373,Basic,2023-04-05,,199,India
4374,Basic,2023-02-04,2023-11-30,399,Australia
4375,Standard,2023-07-12,,399,India
4376,Standard,2023-03-17,2023-05-25,199,Australia
4377,Basic,2023-09-06,,199,Germany
4378,Premium,2023-03-24,,199,Australia
4379,Basic,2023-01-25,2024-01-08,199,Australia
4380,Standard,2023-02-26,,799,India
4381,Basic,2023-02-01,2023-10-08,799,UK
4382,Basic,2023-11-15,,399,Germany
4383,Standard,2023-01-12,,199,US
4384,Standard,2023-11-15,,399,Australia
4385,Premium,2023-11-29,,799,Australia
4386,Standard,2023-04-02,2023-02-06,399,
4387,,2023-01-01,,799,Australia
4388,Basic,2023-11-22,,399,UK
4389,Basic,2023-05-16,,399,US
4390,Basic,2023-07-15,2023-09-06,199,
4391,Basic,2023-05-13,,399,India
4392,Standard,2023-03-27,,199,Germany
4393,Standard,2023-10-22,,799,UK
4394,Basic,2023-10-06,,799,US
4395,Premium,2023-11-20,,799,Germany
4396,Premium,2023-06-29,,399,India
4397,Basic,2023-01-04,,199,Germany
4398,Basic,2023-05-06,2023-04-17,199,
4399,Basic,2023-06-24,,399,Australia
4400,Basic,2023-09-08,,799,Australia
4401,Basic,2023-01-21,,399,UK
4402,Standard,2023-04-15,,199,Germany
4403,Basic,2023-03-07,,799,Australia
4404,Basic,2023-09-20,2023-07-28,,UK
4405,,2023-02-18,,199,UK
4406,Standard,2023-01-16,,399,
4407,Premium,2023-05-25,,799,UK
4408,Basic,2023-12-06,,399,India
4409,Basic,2023-09-07,,,Australia
4410,Standard,2023-12-09,2023-06-24,199,Australia
4411,Basic,2023-12-20,,399,US
4412,Basic,2023-03-16,,399,India
4413,Standard,2023-10-17,,799,Australia
4414,Standard,2023-10-09,,799,
4415,Basic,2023-03-07,2024-03-21,,Australia
4416,Standard,2023-05-05,2023-07-03,399,US
4417,Basic,2023-11-15,,799,Germany
4418,Basic,2023-03-28,,199,Germany
4419,Basic,2023-02-10,,199,India
4420,Basic,2023-07-05,,199,UK
4421,Basic,2023-12-20,,799,US
4422,,2023-12-01,,,US
4423,Standard,2023-09-23,2023-05-31,199,Australia
4424,Standard,2023-09-28,,199,
4425,Basic,2023-02-11,,799,Australia
4426,Basic,2023-04-03,2023-06-03,399,
4427,Basic,2023-07-04,,,US
4428,Basic,2023-08-03,,199,UK
4429,Basic,2023-01-17,,199,Germany
4430,Premium,2023-09-22,2023-06-29,399,India
4431,Standard,2023-04-24,,199,
4432,Standard,2023-10-19,2024-03-02,199,Germany
4433,Standard,2023-10-19,2024-02-15,199,India
4434,Premium,2023-02-17,,199,UK
4435,Basic,2023-11-03,,199,US
4436,Basic,2023-04-07,,,UK
4437,Basic,2023-04-05,,199,
4438,Premium,2023-11-22,,199,US
4439,,2023-03-15,,799,Australia
4440,Basic,2023-12-02,,399,India
4441,Premium,2023-03-09,,399,Australia
4442,Premium,2023-09-03,,399,US
4443,Basic,2023-03-18,,799,India
4444,Basic,2023-07-27,2023-10-25,799,India
4445,Basic,2023-09-11,,399,Australia
4446,,2023-08-09,,799,India
4447,Basic,2023-09-19,,399,US
4448,Premium,2023-11-27,,199,
4449,Basic,2023-12-10,2023-12-23,799,
4450,Standard,2023-09-16,,399,US
4451,Basic,2023-11-04,,799,Australia
4452,Standard,2023-03-15,2023-01-31,199,UK
4453,Premium,2023-05-05,,199,US
4454,Premium,2023-07-07,,799,
4455,Premium,2023-09-11,,199,US
4456,Basic,2023-11-17,,799,India
4457,Standard,2023-11-04,,,India
4458,Basic,2023-08-23,,799,US
4459,Basic,2023-09-07,,399,Australia
4460,Standard,2023-11-28,,399,UK
4461,Basic,2023-12-11,,799,India
4462,Standard,2023-03-13,,799,
4463,,2023-08-23,,399,India
4464,Basic,2023-11-20,,,
4465,Standard,2023-06-05,,399,UK
4466,Basic,2023-04-25,,,India
4467,Basic,2023-11-09,,199,Australia
4468,Basic,2023-08-16,2023-07-10,199,
4469,Premium,2023-11-18,2023-10-01,399,India
4470,Premium,2023-12-12,2024-02-09,199,India
4471,Premium,2023-09-02,2024-03-03,799,US
4472,,2023-11-02,,199,Australia
4473,Basic,2023-01-14,2023-10-08,,Australia
4474,Basic,2023-01-16,,199,US
4475,Standard,2023-02-11,2024-02-01,199,
4476,Standard,2023-04-20,,199,Germany
4477,Basic,2023-10-05,,399,UK
4478,Basic,2023-11-20,2023-04-04,199,Australia
4479,Standard,2023-01-19,,199,Germany
4480,Standard,2023-03-07,2023-11-25,399,
4481,Basic,2023-06-16,,199,UK
4482,Standard,2023-03-14,,199,Australia
4483,Standard,2023-11-06,,799,India
4484,Standard,2023-04-22,2023-10-05,199,Australia
4485,Basic,2023-10-01,,199,UK
4486,Standard,2023-03-26,,199,Germany
4487,Basic,2023-05-19,,199,India
4488,Basic,2023-02-08,,399,UK
4489,Premium,2023-04-15,,199,
4490,Standard,2023-11-20,,799,UK
4491,Basic,2023-10-08,2023-11-23,799,Australia
4492,Standard,2023-05-03,2023-05-25,199,
4493,Standard,2023-08-06,,,US
4494,Premium,2023-03-02,2023-11-21,199,US
4495,Standard,2023-04-10,2023-01-31,199,India
4496,Standard,2023-11-03,2023-03-12,199,UK
4497,Standard,2023-12-20,,199,Germany
4498,Basic,2023-07-23,,399,India
4499,Basic,2023-09-15,,199,
4500,Basic,2023-01-05,2023-07-22,799,India
4501,Standard,2023-07-16,,399,Australia
4502,Standard,2023-06-29,,199,
4503,Basic,2023-12-08,,399,Germany
4504,Basic,2023-05-13,,799,UK
4505,Standard,2023-11-20,,199,
4506,Basic,2023-09-10,,199,UK
4507,Standard,2023-09-22,2023-04-28,399,UK
4508,Basic,2023-04-03,2023-05-08,399,India
4509,Standard,2023-05-30,2023-04-28,399,Australia
4510,Premium,2023-05-18,,199,India
4511,Basic,2023-07-27,2023-10-08,399,US
4512,Standard,2023-05-05,,399,US
4513,Basic,2023-08-22,2023-12-31,399,UK
4514,Standard,2023-03-02,,199,Australia
4515,Standard,2023-11-03,,399,
4516,Basic,2023-09-23,,199,UK
4517,Standard,2023-05-14,,399,
4518,Premium,2023-11-14,2023-06-20,799,UK
4519,Basic,2023-04-23,,399,India
4520,Basic,2023-07-10,2023-04-11,199,UK
4521,Premium,2023-07-06,,199,UK
4522,Standard,2023-11-15,,799,Australia
4523,Premium,2023-03-30,2023-06-16,799,Australia
4524,Standard,2023-07-06,2023-05-09,399,
4525,Premium,2023-11-03,,199,Australia
4526,Basic,2023-05-12,,399,UK
4527,Standard,2023-12-26,,399,Australia
4528,Premium,2023-05-03,,,Australia
4529,Standard,2023-02-17,,399,Germany
4530,Basic,2023-10-15,2023-06-30,399,Germany
4531,Basic,2023-06-28,,399,US
4532,Basic,2023-06-29,2023-07-24,199,India
4533,Basic,2023-04-09,,799,India
4534,Basic,2023-11-26,,399,Australia
4535,Standard,2023-02-03,2023-07-16,,US
4536,Standard,2023-03-11,,399,US
4537,Basic,2023-06-20,,199,
4538,Standard,2023-09-29,,399,Germany
4539,Basic,2023-02-28,2024-01-08,199,US
4540,Basic,2023-06-30,2024-03-15,199,UK
4541,Basic,2023-01-19,,199,
4542,Standard,2023-08-14,,399,Australia
4543,Basic,2023-04-05,,399,UK
4544,Basic,2023-10-24,2023-10-14,199,India
4545,Basic,2023-03-22,,399,Germany
4546,Premium,2023-06-24,,199,UK
4547,Basic,2023-08-10,,799,Australia
4548,Standard,2023-04-13,,399,UK
4549,Standard,2023-02-23,,399,UK
4550,Premium,2023-07-02,,199,US
4551,Premium,2023-12-17,,799,Germany
4552,Basic,2023-11-14,,399,India
4553,Basic,2023-12-21,,799,Australia
4554,Premium,2023-12-15,,199,
4555,Standard,2023-11-17,,199,
4556,Standard,2023-03-09,2024-03-03,399,Australia
4557,Standard,2023-01-28,2023-09-11,199,India
4558,Standard,2023-10-01,2024-02-02,199,Australia
4559,Premium,2023-10-09,2023-12-26,799,US
4560,,2023-12-26,2023-04-05,199,
4561,Standard,2023-11-07,,,
4562,Basic,2023-04-29,,199,UK
4563,Premium,2023-05-14,,399,US
4564,Basic,2023-05-09,2023-04-09,399,
4565,Basic,2023-01-08,2023-04-07,399,US
4566,Premium,2023-02-20,,,US
4567,Basic,2023-12-07,,199,India
4568,Basic,2023-10-08,,799,
4569,Basic,2023-06-24,,399,Germany
4570,Premium,2023-07-02,,199,India
4571,Standard,2023-07-11,,799,India
4572,Standard,2023-09-06,,199,US
4573,Basic,2023-08-23,,799,Germany
4574,Premium,2023-03-24,,199,India
4575,Premium,2023-04-03,,799,Germany
4576,Basic,2023-11-08,,399,
4577,Basic,2023-09-25,2023-03-21,199,US
4578,Basic,2023-04-30,,399,India
4579,,2023-03-12,,199,Germany
4580,Standard,2023-01-17,,199,Australia
4581,Premium,2023-09-10,,199,India
4582,Basic,2023-05-02,,199,India
4583,Premium,2023-01-10,,199,India
4584,Premium,2023-10-14,,399,Germany
4585,Standard,2023-11-12,2023-12-10,399,UK
4586,,2023-11-22,,399,
4587,Basic,2023-09-30,2023-12-05,199,India
4588,Basic,2023-11-02,2023-05-01,399,Australia
4589,Standard,2023-10-20,,399,Australia
4590,Standard,2023-07-29,2023-05-25,199,US
4591,Standard,2023-08-06,,799,UK
4592,Basic,2023-08-29,2024-02-08,399,UK
4593,Standard,2023-07-19,2023-03-28,399,Germany
4594,Basic,2023-08-04,,199,US
4595,Basic,2023-07-24,,199,Germany
4596,Standard,2023-08-04,,799,US
4597,Standard,2023-03-21,,799,
4598,Basic,2023-09-24,,199,UK
4599,Basic,2023-02-04,,199,
4600,Basic,2023-10-16,,399,Germany
4601,Basic,2023-01-18,,399,US
4602,Premium,2023-06-14,,799,UK
4603,Premium,2023-01-13,2024-01-07,199,UK
4604,Basic,2023-07-21,,199,India
4605,Premium,2023-08-17,,199,Germany
4606,Premium,2023-12-12,,199,India
4607,Premium,2023-01-01,,199,UK
4608,Basic,2023-11-15,,799,Germany
4609,,2023-08-05,,399,Germany
4610,Basic,2023-02-03,,799,
4611,Basic,2023-12-25,2023-02-17,199,Australia
4612,Basic,2023-09-23,2023-10-29,199,US
4613,Standard,2023-05-08,,199,Australia
4614,Basic,2023-07-31,,199,Australia
4615,Basic,2023-09-20,2023-06-09,799,UK
4616,Basic,2023-11-08,2023-10-26,199,
4617,Premium,2023-03-21,,199,US
4618,Premium,2023-06-14,,199,Australia
4619,Basic,2023-09-09,,199,Australia
4620,Premium,2023-01-12,,799,Germany
4621,Premium,2023-10-31,2023-04-20,199,UK
4622,Premium,2023-07-31,,399,Australia
4623,Basic,2023-10-09,2023-11-25,399,US
4624,Standard,2023-04-22,2023-12-06,199,India
4625,Premium,2023-07-30,,199,India
4626,Standard,2023-08-27,,799,UK
4627,Basic,2023-09-25,2023-08-20,399,India
4628,Standard,2023-10-25,2023-09-12,199,Germany
4629,Standard,2023-11-13,,199,Germany
4630,Standard,2023-02-27,,199,US
4631,Basic,2023-02-03,2023-07-08,199,
4632,Basic,2023-09-20,,199,UK
4633,Premium,2023-12-31,2023-08-22,199,UK
4634,Premium,2023-02-04,,199,India
4635,Basic,2023-09-28,,199,Australia
4636,,2023-08-15,,199,Australia
